id,time,value,aqi,pollution
4,2023:07:02 02:00:00,51.5,140,Slightly unhealthy
5,2023:07:02 02:00:00,9.9,41,Good
1,2023:07:02 02:00:00,41.0,114,Slightly unhealthy
2,2023:07:02 02:00:00,50.0,136,Slightly unhealthy
3,2023:07:02 02:00:00,42.7,118,Slightly unhealthy
4,2023:07:02 02:00:00,14.7,56,Moderate
5,2023:07:02 02:00:00,42.9,118,Slightly unhealthy
1,2023:07:02 02:00:00,38.5,108,Slightly unhealthy
2,2023:07:02 02:00:00,335.0,384,Hazardous
3,2023:07:02 02:00:00,46.1,126,Slightly unhealthy
4,2023:07:02 02:00:00,402.1,426,Extremely hazardous
5,2023:07:02 02:00:00,30.6,90,Moderate
1,2023:07:02 02:00:00,45.2,124,Slightly unhealthy
2,2023:07:02 02:00:00,49.5,135,Slightly unhealthy
3,2023:07:02 02:00:00,230.7,280,Very unhealthy
4,2023:07:02 02:00:00,43.2,119,Slightly unhealthy
5,2023:07:02 02:00:00,44.3,122,Slightly unhealthy
1,2023:07:02 02:00:00,37.1,104,Slightly unhealthy
2,2023:07:02 02:00:00,41.2,114,Slightly unhealthy
3,2023:07:02 02:00:00,46.6,128,Slightly unhealthy
4,2023:07:02 02:00:00,106.4,177,Unhealthy
5,2023:07:02 02:00:00,52.8,143,Slightly unhealthy
1,2023:07:02 02:00:00,44.5,122,Slightly unhealthy
2,2023:07:02 02:00:00,23.1,74,Moderate
3,2023:07:02 02:00:00,39.6,110,Slightly unhealthy
4,2023:07:02 02:00:00,484.1,467,Extremely hazardous
5,2023:07:02 02:00:00,45.9,126,Slightly unhealthy
1,2023:07:02 02:00:00,37.9,106,Slightly unhealthy
2,2023:07:02 02:00:00,15.9,58,Moderate
3,2023:07:02 02:00:00,185.7,235,Very unhealthy
4,2023:07:02 02:00:00,9.4,39,Good
5,2023:07:02 02:00:00,6.0,25,Good
1,2023:07:02 02:00:00,467.3,458,Extremely hazardous
2,2023:07:02 02:00:00,43.5,120,Slightly unhealthy
3,2023:07:02 02:00:00,53.6,145,Slightly unhealthy
4,2023:07:02 02:00:00,371.6,411,Extremely hazardous
5,2023:07:02 02:00:00,176.7,226,Very unhealthy
1,2023:07:02 02:00:00,234.8,284,Very unhealthy
2,2023:07:02 02:00:00,52.0,141,Slightly unhealthy
3,2023:07:02 02:00:00,47.4,130,Slightly unhealthy
4,2023:07:02 02:00:00,7.3,30,Good
5,2023:07:02 02:00:00,45.3,124,Slightly unhealthy
1,2023:07:02 02:00:00,45.4,125,Slightly unhealthy
2,2023:07:02 02:00:00,45.3,124,Slightly unhealthy
3,2023:07:02 02:00:00,45.2,124,Slightly unhealthy
4,2023:07:02 02:00:00,46.3,127,Slightly unhealthy
5,2023:07:02 02:00:00,40.1,112,Slightly unhealthy
1,2023:07:02 02:00:00,49.9,136,Slightly unhealthy
2,2023:07:02 02:00:00,37.2,104,Slightly unhealthy
3,2023:07:02 02:00:00,53.7,146,Slightly unhealthy
4,2023:07:02 02:00:00,12.3,51,Moderate
5,2023:07:02 02:00:00,37.0,104,Slightly unhealthy
1,2023:07:02 02:00:00,47.5,130,Slightly unhealthy
2,2023:07:02 02:00:00,55.0,149,Slightly unhealthy
3,2023:07:02 02:00:00,39.5,110,Slightly unhealthy
4,2023:07:02 02:00:00,40.5,112,Slightly unhealthy
5,2023:07:02 02:00:00,51.7,140,Slightly unhealthy
1,2023:07:02 02:00:00,51.4,140,Slightly unhealthy
2,2023:07:02 02:00:00,207.4,257,Very unhealthy
3,2023:07:02 02:00:00,52.7,143,Slightly unhealthy
4,2023:07:02 02:00:00,5.4,22,Good
5,2023:07:02 02:00:00,51.6,140,Slightly unhealthy
1,2023:07:02 02:00:00,10.6,44,Good
2,2023:07:02 02:00:00,43.0,119,Slightly unhealthy
3,2023:07:02 02:00:00,47.6,130,Slightly unhealthy
4,2023:07:02 02:00:00,47.2,129,Slightly unhealthy
5,2023:07:02 02:00:00,38.8,108,Slightly unhealthy
1,2023:07:02 02:00:00,535.8,493,Extremely hazardous
2,2023:07:02 02:00:00,36.1,102,Slightly unhealthy
3,2023:07:02 02:00:00,54.7,148,Slightly unhealthy
4,2023:07:02 02:00:00,44.9,124,Slightly unhealthy
5,2023:07:02 02:00:00,35.5,100,Slightly unhealthy
1,2023:07:02 02:00:00,49.1,134,Slightly unhealthy
2,2023:07:02 02:00:00,41.4,115,Slightly unhealthy
3,2023:07:02 02:00:00,351.3,400,Extremely hazardous
4,2023:07:02 02:00:00,42.6,118,Slightly unhealthy
5,2023:07:02 02:00:00,51.9,141,Slightly unhealthy
1,2023:07:02 02:00:00,482.3,466,Extremely hazardous
2,2023:07:02 02:00:00,41.9,116,Slightly unhealthy
3,2023:07:02 02:00:00,50.7,138,Slightly unhealthy
4,2023:07:02 02:00:00,46.0,126,Slightly unhealthy
5,2023:07:02 02:00:00,442.7,446,Extremely hazardous
1,2023:07:02 02:00:00,55.3,150,Slightly unhealthy
2,2023:07:02 02:00:00,51.1,139,Slightly unhealthy
3,2023:07:02 02:00:00,41.5,115,Slightly unhealthy
4,2023:07:02 02:00:00,48.5,132,Slightly unhealthy
5,2023:07:02 02:00:00,39.2,109,Slightly unhealthy
1,2023:07:02 02:00:00,21.1,69,Moderate
2,2023:07:02 02:00:00,381.5,416,Extremely hazardous
3,2023:07:02 02:00:00,51.1,139,Slightly unhealthy
4,2023:07:02 02:00:00,48.1,132,Slightly unhealthy
5,2023:07:02 02:00:00,208.0,258,Very unhealthy
1,2023:07:02 02:00:00,38.2,107,Slightly unhealthy
2,2023:07:02 02:00:00,39.5,110,Slightly unhealthy
3,2023:07:02 02:00:00,40.4,112,Slightly unhealthy
4,2023:07:02 02:00:00,46.5,128,Slightly unhealthy
5,2023:07:02 02:00:00,38.1,106,Slightly unhealthy
1,2023:07:02 02:00:00,37.0,104,Slightly unhealthy
2,2023:07:02 02:00:00,408.9,429,Extremely hazardous
3,2023:07:02 02:00:00,11.7,49,Good
4,2023:07:02 02:00:00,38.8,108,Slightly unhealthy
5,2023:07:02 02:00:00,54.0,146,Slightly unhealthy
1,2023:07:02 02:00:00,47.0,129,Slightly unhealthy
2,2023:07:02 02:00:00,43.3,120,Slightly unhealthy
3,2023:07:02 02:00:00,48.5,132,Slightly unhealthy
4,2023:07:02 02:00:00,46.0,126,Slightly unhealthy
5,2023:07:02 02:00:00,48.5,132,Slightly unhealthy
1,2023:07:02 02:00:00,40.8,113,Slightly unhealthy
2,2023:07:02 02:00:00,539.3,494,Extremely hazardous
3,2023:07:02 02:00:00,6.3,26,Good
4,2023:07:02 02:00:00,159.3,209,Very unhealthy
5,2023:07:02 02:00:00,54.0,146,Slightly unhealthy
1,2023:07:02 02:00:00,41.7,116,Slightly unhealthy
2,2023:07:02 02:00:00,359.1,404,Extremely hazardous
3,2023:07:02 02:00:00,38.8,108,Slightly unhealthy
4,2023:07:02 02:00:00,39.0,109,Slightly unhealthy
5,2023:07:02 02:00:00,502.8,476,Extremely hazardous
1,2023:07:02 02:00:00,24.4,76,Moderate
2,2023:07:02 02:00:00,48.3,132,Slightly unhealthy
3,2023:07:02 02:00:00,36.0,101,Slightly unhealthy
4,2023:07:02 02:00:00,498.2,474,Extremely hazardous
5,2023:07:02 02:00:00,46.7,128,Slightly unhealthy
1,2023:07:02 02:00:00,407.8,429,Extremely hazardous
2,2023:07:02 02:00:00,498.0,474,Extremely hazardous
3,2023:07:02 02:00:00,525.2,487,Extremely hazardous
4,2023:07:02 02:00:00,380.5,415,Extremely hazardous
5,2023:07:02 02:00:00,163.8,213,Very unhealthy
1,2023:07:02 02:00:00,43.3,120,Slightly unhealthy
2,2023:07:02 02:00:00,45.7,126,Slightly unhealthy
3,2023:07:02 02:00:00,50.2,137,Slightly unhealthy
4,2023:07:02 02:00:00,184.5,234,Very unhealthy
5,2023:07:02 02:00:00,184.5,234,Very unhealthy
1,2023:07:02 02:00:00,37.6,105,Slightly unhealthy
2,2023:07:02 02:00:00,408.5,429,Extremely hazardous
3,2023:07:02 02:00:00,42.0,116,Slightly unhealthy
4,2023:07:02 02:00:00,55.4,150,Slightly unhealthy
5,2023:07:02 02:00:00,41.8,116,Slightly unhealthy
1,2023:07:02 02:00:00,156.9,206,Very unhealthy
2,2023:07:02 02:00:00,49.8,136,Slightly unhealthy
3,2023:07:02 02:00:00,48.7,133,Slightly unhealthy
4,2023:07:02 02:00:00,37.0,104,Slightly unhealthy
5,2023:07:02 02:00:00,48.9,134,Slightly unhealthy
1,2023:07:02 02:00:00,44.3,122,Slightly unhealthy
2,2023:07:02 02:00:00,43.2,119,Slightly unhealthy
3,2023:07:02 02:00:00,402.5,426,Extremely hazardous
4,2023:07:02 02:00:00,38.8,108,Slightly unhealthy
5,2023:07:02 02:00:00,52.7,143,Slightly unhealthy
1,2023:07:02 02:00:00,52.6,143,Slightly unhealthy
2,2023:07:02 02:00:00,49.7,136,Slightly unhealthy
3,2023:07:02 02:00:00,465.4,457,Extremely hazardous
4,2023:07:02 02:00:00,185.3,235,Very unhealthy
5,2023:07:02 02:00:00,503.6,477,Extremely hazardous
1,2023:07:02 02:00:00,48.5,132,Slightly unhealthy
2,2023:07:02 02:00:00,21.0,69,Moderate
3,2023:07:02 02:00:00,226.3,276,Very unhealthy
4,2023:07:02 02:00:00,47.8,131,Slightly unhealthy
5,2023:07:02 02:00:00,45.0,124,Slightly unhealthy
1,2023:07:02 02:00:00,40.3,112,Slightly unhealthy
2,2023:07:02 02:00:00,32.7,94,Moderate
3,2023:07:02 02:00:00,165.6,215,Very unhealthy
4,2023:07:02 02:00:00,524.5,487,Extremely hazardous
5,2023:07:02 02:00:00,48.4,132,Slightly unhealthy
1,2023:07:02 02:00:00,48.6,133,Slightly unhealthy
2,2023:07:02 02:00:00,7.1,30,Good
3,2023:07:02 02:00:00,45.5,125,Slightly unhealthy
4,2023:07:02 02:00:00,184.0,234,Very unhealthy
5,2023:07:02 02:00:00,162.0,212,Very unhealthy
1,2023:07:02 02:00:00,48.5,132,Slightly unhealthy
2,2023:07:02 02:00:00,41.6,115,Slightly unhealthy
3,2023:07:02 02:00:00,20.5,68,Moderate
4,2023:07:02 02:00:00,328.5,378,Hazardous
5,2023:07:02 02:00:00,39.3,110,Slightly unhealthy
1,2023:07:02 02:00:00,5.0,21,Good
2,2023:07:02 02:00:00,53.5,145,Slightly unhealthy
3,2023:07:02 02:00:00,202.9,252,Very unhealthy
4,2023:07:02 02:00:00,39.5,110,Slightly unhealthy
5,2023:07:02 02:00:00,44.2,122,Slightly unhealthy
1,2023:07:02 02:00:00,39.8,111,Slightly unhealthy
2,2023:07:02 02:00:00,376.1,413,Extremely hazardous
3,2023:07:02 02:00:00,45.5,125,Slightly unhealthy
4,2023:07:02 02:00:00,20.8,69,Moderate
5,2023:07:02 02:00:00,51.4,140,Slightly unhealthy
1,2023:07:02 02:00:00,38.9,108,Slightly unhealthy
2,2023:07:02 02:00:00,51.1,139,Slightly unhealthy
3,2023:07:02 02:00:00,463.6,457,Extremely hazardous
4,2023:07:02 02:00:00,54.0,146,Slightly unhealthy
5,2023:07:02 02:00:00,36.2,102,Slightly unhealthy
1,2023:07:02 02:00:00,44.3,122,Slightly unhealthy
2,2023:07:02 02:00:00,37.2,104,Slightly unhealthy
3,2023:07:02 02:00:00,8.9,37,Good
4,2023:07:02 02:00:00,151.7,201,Very unhealthy
5,2023:07:02 02:00:00,529.2,489,Extremely hazardous
1,2023:07:02 02:00:00,54.2,147,Slightly unhealthy
2,2023:07:02 02:00:00,5.7,24,Good
3,2023:07:02 02:00:00,40.9,114,Slightly unhealthy
4,2023:07:02 02:00:00,41.7,116,Slightly unhealthy
5,2023:07:02 02:00:00,513.0,481,Extremely hazardous
1,2023:07:02 02:00:00,6.9,29,Good
2,2023:07:02 02:00:00,35.7,100,Slightly unhealthy
3,2023:07:02 02:00:00,55.3,150,Slightly unhealthy
4,2023:07:02 02:00:00,47.1,129,Slightly unhealthy
5,2023:07:02 02:00:00,208.6,258,Very unhealthy
1,2023:07:02 02:00:00,8.4,35,Good
2,2023:07:02 02:00:00,50.1,136,Slightly unhealthy
3,2023:07:02 02:00:00,41.2,114,Slightly unhealthy
4,2023:07:02 02:00:00,156.9,206,Very unhealthy
5,2023:07:02 02:00:00,51.7,140,Slightly unhealthy
1,2023:07:02 02:00:00,469.6,460,Extremely hazardous
2,2023:07:02 02:00:00,9.3,39,Good
3,2023:07:02 02:00:00,54.1,146,Slightly unhealthy
4,2023:07:02 02:00:00,44.7,123,Slightly unhealthy
5,2023:07:02 02:00:00,48.2,132,Slightly unhealthy
1,2023:07:02 02:00:00,48.2,132,Slightly unhealthy
2,2023:07:02 02:00:00,50.7,138,Slightly unhealthy
3,2023:07:02 02:00:00,38.8,108,Slightly unhealthy
4,2023:07:02 02:00:00,43.8,121,Slightly unhealthy
5,2023:07:02 02:00:00,39.4,110,Slightly unhealthy
1,2023:07:02 02:00:00,55.4,150,Slightly unhealthy
2,2023:07:02 02:00:00,531.7,491,Extremely hazardous
3,2023:07:02 02:00:00,526.3,488,Extremely hazardous
4,2023:07:02 02:00:00,53.3,144,Slightly unhealthy
5,2023:07:02 02:00:00,40.1,112,Slightly unhealthy
1,2023:07:02 02:00:00,50.4,137,Slightly unhealthy
2,2023:07:02 02:00:00,49.8,136,Slightly unhealthy
3,2023:07:02 02:00:00,50.2,137,Slightly unhealthy
4,2023:07:02 02:00:00,41.1,114,Slightly unhealthy
5,2023:07:02 02:00:00,46.5,128,Slightly unhealthy
1,2023:07:02 02:00:00,42.9,118,Slightly unhealthy
2,2023:07:02 02:00:00,47.7,130,Slightly unhealthy
3,2023:07:02 02:00:00,51.3,140,Slightly unhealthy
4,2023:07:02 02:00:00,39.0,109,Slightly unhealthy
5,2023:07:02 02:00:00,46.3,127,Slightly unhealthy
1,2023:07:02 02:00:00,42.7,118,Slightly unhealthy
2,2023:07:02 02:00:00,48.0,131,Slightly unhealthy
3,2023:07:02 02:00:00,41.4,115,Slightly unhealthy
4,2023:07:02 02:00:00,38.3,107,Slightly unhealthy
5,2023:07:02 02:00:00,49.2,134,Slightly unhealthy
1,2023:07:02 02:00:00,502.0,476,Extremely hazardous
2,2023:07:02 02:00:00,46.3,127,Slightly unhealthy
3,2023:07:02 02:00:00,47.1,129,Slightly unhealthy
4,2023:07:02 02:00:00,538.8,494,Extremely hazardous
5,2023:07:02 02:00:00,47.3,130,Slightly unhealthy
1,2023:07:02 02:00:00,45.2,124,Slightly unhealthy
2,2023:07:02 02:00:00,39.3,110,Slightly unhealthy
3,2023:07:02 02:00:00,54.8,148,Slightly unhealthy
4,2023:07:02 02:00:00,36.7,103,Slightly unhealthy
5,2023:07:02 02:00:00,185.5,235,Very unhealthy
1,2023:07:02 02:00:00,42.7,118,Slightly unhealthy
2,2023:07:02 02:00:00,6.2,26,Good
3,2023:07:02 02:00:00,46.3,127,Slightly unhealthy
4,2023:07:02 02:00:00,159.8,209,Very unhealthy
5,2023:07:02 02:00:00,43.5,120,Slightly unhealthy
1,2023:07:02 02:00:00,10.5,44,Good
2,2023:07:02 02:00:00,47.5,130,Slightly unhealthy
3,2023:07:02 02:00:00,54.2,147,Slightly unhealthy
4,2023:07:02 02:00:00,49.1,134,Slightly unhealthy
5,2023:07:02 02:00:00,54.7,148,Slightly unhealthy
1,2023:07:02 03:00:00,47.3,130,Slightly unhealthy
2,2023:07:02 03:00:00,43.5,120,Slightly unhealthy
3,2023:07:02 03:00:00,268.6,318,Hazardous
4,2023:07:02 03:00:00,43.6,120,Slightly unhealthy
5,2023:07:02 03:00:00,32.6,94,Moderate
1,2023:07:02 03:00:00,47.6,130,Slightly unhealthy
2,2023:07:02 03:00:00,357.6,404,Extremely hazardous
3,2023:07:02 03:00:00,166.3,216,Very unhealthy
4,2023:07:02 03:00:00,183.4,233,Very unhealthy
5,2023:07:02 03:00:00,52.2,142,Slightly unhealthy
1,2023:07:02 03:00:00,50.7,138,Slightly unhealthy
2,2023:07:02 03:00:00,31.8,92,Moderate
3,2023:07:02 03:00:00,47.5,130,Slightly unhealthy
4,2023:07:02 03:00:00,7.6,32,Good
5,2023:07:02 03:00:00,54.3,147,Slightly unhealthy
1,2023:07:02 03:00:00,43.6,120,Slightly unhealthy
2,2023:07:02 03:00:00,46.6,128,Slightly unhealthy
3,2023:07:02 03:00:00,45.5,125,Slightly unhealthy
4,2023:07:02 03:00:00,51.8,141,Slightly unhealthy
5,2023:07:02 03:00:00,43.3,120,Slightly unhealthy
1,2023:07:02 03:00:00,35.7,100,Slightly unhealthy
2,2023:07:02 03:00:00,15.8,58,Moderate
3,2023:07:02 03:00:00,40.6,113,Slightly unhealthy
4,2023:07:02 03:00:00,6.6,28,Good
5,2023:07:02 03:00:00,48.0,131,Slightly unhealthy
1,2023:07:02 03:00:00,11.5,48,Good
2,2023:07:02 03:00:00,10.5,44,Good
3,2023:07:02 03:00:00,55.3,150,Slightly unhealthy
4,2023:07:02 03:00:00,214.7,264,Very unhealthy
5,2023:07:02 03:00:00,39.5,110,Slightly unhealthy
1,2023:07:02 03:00:00,50.2,137,Slightly unhealthy
2,2023:07:02 03:00:00,51.5,140,Slightly unhealthy
3,2023:07:02 03:00:00,45.5,125,Slightly unhealthy
4,2023:07:02 03:00:00,43.3,120,Slightly unhealthy
5,2023:07:02 03:00:00,46.8,128,Slightly unhealthy
1,2023:07:02 03:00:00,43.0,119,Slightly unhealthy
2,2023:07:02 03:00:00,43.8,121,Slightly unhealthy
3,2023:07:02 03:00:00,38.9,108,Slightly unhealthy
4,2023:07:02 03:00:00,37.8,106,Slightly unhealthy
5,2023:07:02 03:00:00,242.9,292,Very unhealthy
1,2023:07:02 03:00:00,52.0,141,Slightly unhealthy
2,2023:07:02 03:00:00,9.9,41,Good
3,2023:07:02 03:00:00,50.9,138,Slightly unhealthy
4,2023:07:02 03:00:00,48.4,132,Slightly unhealthy
5,2023:07:02 03:00:00,50.4,137,Slightly unhealthy
1,2023:07:02 03:00:00,46.9,128,Slightly unhealthy
2,2023:07:02 03:00:00,37.1,104,Slightly unhealthy
3,2023:07:02 03:00:00,55.3,150,Slightly unhealthy
4,2023:07:02 03:00:00,192.1,242,Very unhealthy
5,2023:07:02 03:00:00,45.6,125,Slightly unhealthy
1,2023:07:02 03:00:00,51.8,141,Slightly unhealthy
2,2023:07:02 03:00:00,53.4,145,Slightly unhealthy
3,2023:07:02 03:00:00,6.1,25,Good
4,2023:07:02 03:00:00,52.7,143,Slightly unhealthy
5,2023:07:02 03:00:00,44.7,123,Slightly unhealthy
1,2023:07:02 03:00:00,46.7,128,Slightly unhealthy
2,2023:07:02 03:00:00,37.0,104,Slightly unhealthy
3,2023:07:02 03:00:00,522.5,486,Extremely hazardous
4,2023:07:02 03:00:00,52.0,141,Slightly unhealthy
5,2023:07:02 03:00:00,36.6,103,Slightly unhealthy
1,2023:07:02 03:00:00,242.3,292,Very unhealthy
2,2023:07:02 03:00:00,49.9,136,Slightly unhealthy
3,2023:07:02 03:00:00,51.8,141,Slightly unhealthy
4,2023:07:02 03:00:00,517.8,484,Extremely hazardous
5,2023:07:02 03:00:00,44.6,123,Slightly unhealthy
1,2023:07:02 03:00:00,36.3,102,Slightly unhealthy
2,2023:07:02 03:00:00,316.8,366,Hazardous
3,2023:07:02 03:00:00,46.5,128,Slightly unhealthy
4,2023:07:02 03:00:00,44.9,124,Slightly unhealthy
5,2023:07:02 03:00:00,49.0,134,Slightly unhealthy
1,2023:07:02 03:00:00,38.5,108,Slightly unhealthy
2,2023:07:02 03:00:00,45.4,125,Slightly unhealthy
3,2023:07:02 03:00:00,52.6,143,Slightly unhealthy
4,2023:07:02 03:00:00,41.7,116,Slightly unhealthy
5,2023:07:02 03:00:00,40.2,112,Slightly unhealthy
1,2023:07:02 03:00:00,39.8,111,Slightly unhealthy
2,2023:07:02 03:00:00,54.3,147,Slightly unhealthy
3,2023:07:02 03:00:00,7.9,33,Good
4,2023:07:02 03:00:00,510.6,480,Extremely hazardous
5,2023:07:02 03:00:00,228.8,278,Very unhealthy
1,2023:07:02 03:00:00,8.6,36,Good
2,2023:07:02 03:00:00,48.2,132,Slightly unhealthy
3,2023:07:02 03:00:00,546.4,498,Extremely hazardous
4,2023:07:02 03:00:00,47.0,129,Slightly unhealthy
5,2023:07:02 03:00:00,54.5,148,Slightly unhealthy
1,2023:07:02 03:00:00,194.3,244,Very unhealthy
2,2023:07:02 03:00:00,42.8,118,Slightly unhealthy
3,2023:07:02 03:00:00,45.3,124,Slightly unhealthy
4,2023:07:02 03:00:00,51.5,140,Slightly unhealthy
5,2023:07:02 03:00:00,206.8,256,Very unhealthy
1,2023:07:02 03:00:00,432.9,441,Extremely hazardous
2,2023:07:02 03:00:00,51.7,140,Slightly unhealthy
3,2023:07:02 03:00:00,48.2,132,Slightly unhealthy
4,2023:07:02 03:00:00,54.8,148,Slightly unhealthy
5,2023:07:02 03:00:00,8.4,35,Good
1,2023:07:02 03:00:00,416.2,433,Extremely hazardous
2,2023:07:02 03:00:00,36.5,102,Slightly unhealthy
3,2023:07:02 03:00:00,9.9,41,Good
4,2023:07:02 03:00:00,48.3,132,Slightly unhealthy
5,2023:07:02 03:00:00,11.2,47,Good
1,2023:07:02 03:00:00,41.0,114,Slightly unhealthy
2,2023:07:02 03:00:00,464.2,457,Extremely hazardous
3,2023:07:02 03:00:00,189.4,239,Very unhealthy
4,2023:07:02 03:00:00,8.1,34,Good
5,2023:07:02 03:00:00,43.4,120,Slightly unhealthy
1,2023:07:02 03:00:00,8.3,35,Good
2,2023:07:02 03:00:00,35.8,101,Slightly unhealthy
3,2023:07:02 03:00:00,48.8,133,Slightly unhealthy
4,2023:07:02 03:00:00,99.5,173,Unhealthy
5,2023:07:02 03:00:00,44.8,123,Slightly unhealthy
1,2023:07:02 03:00:00,167.5,217,Very unhealthy
2,2023:07:02 03:00:00,6.7,28,Good
3,2023:07:02 03:00:00,10.1,42,Good
4,2023:07:02 03:00:00,216.0,266,Very unhealthy
5,2023:07:02 03:00:00,47.4,130,Slightly unhealthy
1,2023:07:02 03:00:00,40.3,112,Slightly unhealthy
2,2023:07:02 03:00:00,46.2,127,Slightly unhealthy
3,2023:07:02 03:00:00,360.5,405,Extremely hazardous
4,2023:07:02 03:00:00,37.9,106,Slightly unhealthy
5,2023:07:02 03:00:00,35.8,101,Slightly unhealthy
1,2023:07:02 03:00:00,532.8,491,Extremely hazardous
2,2023:07:02 03:00:00,40.8,113,Slightly unhealthy
3,2023:07:02 03:00:00,55.2,149,Slightly unhealthy
4,2023:07:02 03:00:00,5.9,25,Good
5,2023:07:02 03:00:00,36.2,102,Slightly unhealthy
1,2023:07:02 03:00:00,193.4,243,Very unhealthy
2,2023:07:02 03:00:00,52.3,142,Slightly unhealthy
3,2023:07:02 03:00:00,46.0,126,Slightly unhealthy
4,2023:07:02 03:00:00,54.1,146,Slightly unhealthy
5,2023:07:02 03:00:00,173.6,223,Very unhealthy
1,2023:07:02 03:00:00,49.6,135,Slightly unhealthy
2,2023:07:02 03:00:00,215.4,265,Very unhealthy
3,2023:07:02 03:00:00,5.7,24,Good
4,2023:07:02 03:00:00,249.6,299,Very unhealthy
5,2023:07:02 03:00:00,37.4,105,Slightly unhealthy
1,2023:07:02 03:00:00,10.0,42,Good
2,2023:07:02 03:00:00,9.2,38,Good
3,2023:07:02 03:00:00,186.1,236,Very unhealthy
4,2023:07:02 03:00:00,51.6,140,Slightly unhealthy
5,2023:07:02 03:00:00,47.3,130,Slightly unhealthy
1,2023:07:02 03:00:00,53.5,145,Slightly unhealthy
2,2023:07:02 03:00:00,21.1,69,Moderate
3,2023:07:02 03:00:00,216.9,266,Very unhealthy
4,2023:07:02 03:00:00,42.0,116,Slightly unhealthy
5,2023:07:02 03:00:00,45.1,124,Slightly unhealthy
1,2023:07:02 03:00:00,50.4,137,Slightly unhealthy
2,2023:07:02 03:00:00,42.9,118,Slightly unhealthy
3,2023:07:02 03:00:00,48.9,134,Slightly unhealthy
4,2023:07:02 03:00:00,48.1,132,Slightly unhealthy
5,2023:07:02 03:00:00,40.3,112,Slightly unhealthy
1,2023:07:02 03:00:00,518.7,484,Extremely hazardous
2,2023:07:02 03:00:00,40.7,113,Slightly unhealthy
3,2023:07:02 03:00:00,49.1,134,Slightly unhealthy
4,2023:07:02 03:00:00,218.4,268,Very unhealthy
5,2023:07:02 03:00:00,47.9,131,Slightly unhealthy
1,2023:07:02 03:00:00,41.6,115,Slightly unhealthy
2,2023:07:02 03:00:00,235.1,285,Very unhealthy
3,2023:07:02 03:00:00,39.4,110,Slightly unhealthy
4,2023:07:02 03:00:00,48.1,132,Slightly unhealthy
5,2023:07:02 03:00:00,205.6,255,Very unhealthy
1,2023:07:02 03:00:00,52.0,141,Slightly unhealthy
2,2023:07:02 03:00:00,42.7,118,Slightly unhealthy
3,2023:07:02 03:00:00,51.8,141,Slightly unhealthy
4,2023:07:02 03:00:00,36.9,104,Slightly unhealthy
5,2023:07:02 03:00:00,47.8,131,Slightly unhealthy
1,2023:07:02 03:00:00,43.6,120,Slightly unhealthy
2,2023:07:02 03:00:00,36.4,102,Slightly unhealthy
3,2023:07:02 03:00:00,42.1,116,Slightly unhealthy
4,2023:07:02 03:00:00,401.2,425,Extremely hazardous
5,2023:07:02 03:00:00,53.1,144,Slightly unhealthy
1,2023:07:02 03:00:00,8.3,35,Good
2,2023:07:02 03:00:00,284.5,334,Hazardous
3,2023:07:02 03:00:00,15.9,58,Moderate
4,2023:07:02 03:00:00,50.9,138,Slightly unhealthy
5,2023:07:02 03:00:00,18.7,64,Moderate
1,2023:07:02 03:00:00,46.3,127,Slightly unhealthy
2,2023:07:02 03:00:00,44.2,122,Slightly unhealthy
3,2023:07:02 03:00:00,41.3,114,Slightly unhealthy
4,2023:07:02 03:00:00,53.9,146,Slightly unhealthy
5,2023:07:02 03:00:00,46.5,128,Slightly unhealthy
1,2023:07:02 03:00:00,38.0,106,Slightly unhealthy
2,2023:07:02 03:00:00,55.3,150,Slightly unhealthy
3,2023:07:02 03:00:00,474.4,462,Extremely hazardous
4,2023:07:02 03:00:00,54.4,147,Slightly unhealthy
5,2023:07:02 03:00:00,40.4,112,Slightly unhealthy
1,2023:07:02 03:00:00,10.1,42,Good
2,2023:07:02 03:00:00,50.5,138,Slightly unhealthy
3,2023:07:02 03:00:00,47.1,129,Slightly unhealthy
4,2023:07:02 03:00:00,53.4,145,Slightly unhealthy
5,2023:07:02 03:00:00,37.1,104,Slightly unhealthy
1,2023:07:02 03:00:00,52.7,143,Slightly unhealthy
2,2023:07:02 03:00:00,37.3,104,Slightly unhealthy
3,2023:07:02 03:00:00,40.7,113,Slightly unhealthy
4,2023:07:02 03:00:00,53.7,146,Slightly unhealthy
5,2023:07:02 03:00:00,11.8,49,Good
1,2023:07:02 03:00:00,46.9,128,Slightly unhealthy
2,2023:07:02 03:00:00,14.3,55,Moderate
3,2023:07:02 03:00:00,198.3,248,Very unhealthy
4,2023:07:02 03:00:00,344.6,394,Hazardous
5,2023:07:02 03:00:00,46.4,127,Slightly unhealthy
1,2023:07:02 03:00:00,36.1,102,Slightly unhealthy
2,2023:07:02 03:00:00,46.3,127,Slightly unhealthy
3,2023:07:02 03:00:00,7.7,32,Good
4,2023:07:02 03:00:00,49.5,135,Slightly unhealthy
5,2023:07:02 03:00:00,38.7,108,Slightly unhealthy
1,2023:07:02 03:00:00,52.5,142,Slightly unhealthy
2,2023:07:02 03:00:00,44.4,122,Slightly unhealthy
3,2023:07:02 03:00:00,51.1,139,Slightly unhealthy
4,2023:07:02 03:00:00,7.9,33,Good
5,2023:07:02 03:00:00,450.6,450,Extremely hazardous
1,2023:07:02 03:00:00,166.2,216,Very unhealthy
