id,time,value
7,2023:07:16 20:09:39,65.6
8,2023:07:16 20:09:39,53.2
9,2023:07:16 20:09:39,162.0
10,2023:07:16 20:09:39,357.6
1,2023:07:16 20:24:39,75.1
2,2023:07:16 20:24:39,95.5
3,2023:07:16 20:24:39,135.1
4,2023:07:16 20:24:39,287.4
5,2023:07:16 20:24:39,333.9
6,2023:07:16 20:24:39,12.6
7,2023:07:16 20:24:39,19.6
8,2023:07:16 20:24:39,75.8
9,2023:07:16 20:24:39,19.1
10,2023:07:16 20:24:39,126.4
1,2023:07:16 20:39:39,125.3
2,2023:07:16 20:39:39,119.8
3,2023:07:16 20:39:39,84.7
4,2023:07:16 20:39:39,23.8
5,2023:07:16 20:39:39,108.9
6,2023:07:16 20:39:39,133.8
7,2023:07:16 20:39:39,18.5
8,2023:07:16 20:39:39,70.6
9,2023:07:16 20:39:39,55.7
10,2023:07:16 20:39:39,20.9
1,2023:07:16 20:54:39,76.8
2,2023:07:16 20:54:39,89.7
3,2023:07:16 20:54:39,257.9
4,2023:07:16 20:54:39,65.9
5,2023:07:16 20:54:39,95.6
6,2023:07:16 20:54:39,64.5
7,2023:07:16 20:54:39,251.2
8,2023:07:16 20:54:39,109.7
9,2023:07:16 20:54:39,97.1
10,2023:07:16 20:54:39,136.6
1,2023:07:16 21:09:39,104.2
2,2023:07:16 21:09:39,324.3
3,2023:07:16 21:09:39,269.2
4,2023:07:16 21:09:39,86.5
5,2023:07:16 21:09:39,145.3
6,2023:07:16 21:09:39,81.5
7,2023:07:16 21:09:39,58.0
8,2023:07:16 21:09:39,79.8
9,2023:07:16 21:09:39,146.8
10,2023:07:16 21:09:39,418.3
1,2023:07:16 21:24:39,120.0
2,2023:07:16 21:24:39,347.1
3,2023:07:16 21:24:39,131.1
4,2023:07:16 21:24:39,236.1
5,2023:07:16 21:24:39,160.8
6,2023:07:16 21:24:39,18.8
7,2023:07:16 21:24:39,77.9
8,2023:07:16 21:24:39,60.1
9,2023:07:16 21:24:39,111.4
10,2023:07:16 21:24:39,131.3
1,2023:07:16 21:39:39,25.8
2,2023:07:16 21:39:39,65.9
3,2023:07:16 21:39:39,88.0
4,2023:07:16 21:39:39,39.4
5,2023:07:16 21:39:39,90.6
6,2023:07:16 21:39:39,326.4
7,2023:07:16 21:39:39,139.0
8,2023:07:16 21:39:39,27.5
9,2023:07:16 21:39:39,128.9
10,2023:07:16 21:39:39,125.1
1,2023:07:16 21:54:39,135.2
2,2023:07:16 21:54:39,57.6
3,2023:07:16 21:54:39,126.7
4,2023:07:16 21:54:39,82.2
5,2023:07:16 21:54:39,326.5
6,2023:07:16 21:54:39,315.9
7,2023:07:16 21:54:39,28.5
8,2023:07:16 21:54:39,97.3
9,2023:07:16 21:54:39,132.2
10,2023:07:16 21:54:39,84.9
1,2023:07:16 22:09:39,140.3
2,2023:07:16 22:09:39,114.3
3,2023:07:16 22:09:39,80.1
4,2023:07:16 22:09:39,277.6
5,2023:07:16 22:09:39,145.8
6,2023:07:16 22:09:39,91.4
7,2023:07:16 22:09:39,105.2
8,2023:07:16 22:09:39,147.4
9,2023:07:16 22:09:39,282.1
10,2023:07:16 22:09:39,257.2
1,2023:07:16 22:24:39,81.9
2,2023:07:16 22:24:39,144.8
3,2023:07:16 22:24:39,142.4
4,2023:07:16 22:24:39,8.7
5,2023:07:16 22:24:39,249.2
6,2023:07:16 22:24:39,13.7
7,2023:07:16 22:24:39,159.7
8,2023:07:16 22:24:39,72.4
9,2023:07:16 22:24:39,82.1
10,2023:07:16 22:24:39,107.9
1,2023:07:16 22:39:39,121.2
2,2023:07:16 22:39:39,76.6
3,2023:07:16 22:39:39,99.4
4,2023:07:16 22:39:39,140.7
5,2023:07:16 22:39:39,73.0
6,2023:07:16 22:39:39,105.5
7,2023:07:16 22:39:39,89.3
8,2023:07:16 22:39:39,119.6
9,2023:07:16 22:39:39,25.3
10,2023:07:16 22:39:39,99.2
1,2023:07:16 22:54:39,215.5
2,2023:07:16 22:54:39,62.3
3,2023:07:16 22:54:39,198.9
4,2023:07:16 22:54:39,78.2
5,2023:07:16 22:54:39,133.6
6,2023:07:16 22:54:39,33.5
7,2023:07:16 22:54:39,288.7
8,2023:07:16 22:54:39,47.2
9,2023:07:16 22:54:39,71.7
10,2023:07:16 22:54:39,144.5
1,2023:07:16 23:09:39,96.3
2,2023:07:16 23:09:39,64.3
3,2023:07:16 23:09:39,127.5
4,2023:07:16 23:09:39,90.9
5,2023:07:16 23:09:39,138.1
6,2023:07:16 23:09:39,124.8
7,2023:07:16 23:09:39,432.9
8,2023:07:16 23:09:39,140.6
9,2023:07:16 23:09:39,235.2
10,2023:07:16 23:09:39,41.6
1,2023:07:16 23:24:39,87.6
2,2023:07:16 23:24:39,323.8
3,2023:07:16 23:24:39,177.9
4,2023:07:16 23:24:39,68.1
5,2023:07:16 23:24:39,109.3
6,2023:07:16 23:24:39,60.6
7,2023:07:16 23:24:39,89.2
8,2023:07:16 23:24:39,125.0
9,2023:07:16 23:24:39,122.8
10,2023:07:16 23:24:39,447.1
1,2023:07:16 23:39:39,349.7
2,2023:07:16 23:39:39,174.0
3,2023:07:16 23:39:39,260.0
4,2023:07:16 23:39:39,325.4
5,2023:07:16 23:39:39,60.6
6,2023:07:16 23:39:39,19.7
7,2023:07:16 23:39:39,95.5
8,2023:07:16 23:39:39,12.2
9,2023:07:16 23:39:39,92.4
10,2023:07:16 23:39:39,210.5
1,2023:07:16 23:54:39,124.2
2,2023:07:16 23:54:39,66.6
3,2023:07:16 23:54:39,341.6
4,2023:07:16 23:54:39,327.7
5,2023:07:16 23:54:39,92.1
6,2023:07:16 23:54:39,68.3
7,2023:07:16 23:54:39,139.7
8,2023:07:16 23:54:39,110.3
9,2023:07:16 23:54:39,92.3
10,2023:07:16 23:54:39,81.8
1,2023:07:17 00:09:39,73.2
2,2023:07:17 00:09:39,130.5
3,2023:07:17 00:09:39,116.5
4,2023:07:17 00:09:39,82.1
5,2023:07:17 00:09:39,59.8
6,2023:07:17 00:09:39,134.8
7,2023:07:17 00:09:39,23.4
8,2023:07:17 00:09:39,62.5
9,2023:07:17 00:09:39,114.6
10,2023:07:17 00:09:39,306.8
1,2023:07:17 00:24:39,83.7
2,2023:07:17 00:24:39,468.8
3,2023:07:17 00:24:39,137.0
4,2023:07:17 00:24:39,95.5
5,2023:07:17 00:24:39,194.3
6,2023:07:17 00:24:39,143.0
7,2023:07:17 00:24:39,104.5
8,2023:07:17 00:24:39,107.9
9,2023:07:17 00:24:39,277.7
10,2023:07:17 00:24:39,136.5
1,2023:07:17 00:39:39,137.7
2,2023:07:17 00:39:39,115.3
3,2023:07:17 00:39:39,60.7
4,2023:07:17 00:39:39,202.5
5,2023:07:17 00:39:39,197.0
6,2023:07:17 00:39:39,247.9
7,2023:07:17 00:39:39,258.9
8,2023:07:17 00:39:39,135.8
9,2023:07:17 00:39:39,116.6
10,2023:07:17 00:39:39,11.9
1,2023:07:17 00:54:39,143.5
2,2023:07:17 00:54:39,145.6
3,2023:07:17 00:54:39,269.6
4,2023:07:17 00:54:39,75.6
5,2023:07:17 00:54:39,118.3
6,2023:07:17 00:54:39,99.2
7,2023:07:17 00:54:39,60.8
8,2023:07:17 00:54:39,130.9
9,2023:07:17 00:54:39,69.8
10,2023:07:17 00:54:39,182.6
1,2023:07:17 01:09:39,115.4
2,2023:07:17 01:09:39,119.5
3,2023:07:17 01:09:39,82.8
4,2023:07:17 01:09:39,134.4
5,2023:07:17 01:09:39,82.3
6,2023:07:17 01:09:39,111.8
7,2023:07:17 01:09:39,13.8
8,2023:07:17 01:09:39,16.3
9,2023:07:17 01:09:39,140.2
10,2023:07:17 01:09:39,395.4
1,2023:07:17 01:24:39,63.6
2,2023:07:17 01:24:39,86.8
3,2023:07:17 01:24:39,25.9
4,2023:07:17 01:24:39,101.4
5,2023:07:17 01:24:39,78.9
6,2023:07:17 01:24:39,64.3
7,2023:07:17 01:24:39,145.6
8,2023:07:17 01:24:39,95.1
9,2023:07:17 01:24:39,123.2
10,2023:07:17 01:24:39,88.1
1,2023:07:17 01:39:39,128.7
2,2023:07:17 01:39:39,45.1
3,2023:07:17 01:39:39,128.9
4,2023:07:17 01:39:39,34.6
5,2023:07:17 01:39:39,17.6
6,2023:07:17 01:39:39,289.9
7,2023:07:17 01:39:39,283.8
8,2023:07:17 01:39:39,69.3
9,2023:07:17 01:39:39,60.0
10,2023:07:17 01:39:39,339.5
1,2023:07:17 01:54:39,79.6
2,2023:07:17 01:54:39,73.9
3,2023:07:17 01:54:39,251.1
4,2023:07:17 01:54:39,131.5
5,2023:07:17 01:54:39,137.3
6,2023:07:17 01:54:39,141.7
7,2023:07:17 01:54:39,60.8
8,2023:07:17 01:54:39,307.4
9,2023:07:17 01:54:39,124.5
10,2023:07:17 01:54:39,96.1
1,2023:07:17 02:09:39,136.8
2,2023:07:17 02:09:39,79.2
3,2023:07:17 02:09:39,125.0
4,2023:07:17 02:09:39,139.3
5,2023:07:17 02:09:39,125.9
6,2023:07:17 02:09:39,77.9
7,2023:07:17 02:09:39,81.5
8,2023:07:17 02:09:39,115.4
9,2023:07:17 02:09:39,117.1
10,2023:07:17 02:09:39,166.4
1,2023:07:17 02:24:39,130.2
2,2023:07:17 02:24:39,75.0
3,2023:07:17 02:24:39,60.9
4,2023:07:17 02:24:39,44.8
5,2023:07:17 02:24:39,114.8
6,2023:07:17 02:24:39,282.6
7,2023:07:17 02:24:39,447.3
8,2023:07:17 02:24:39,145.4
9,2023:07:17 02:24:39,19.6
10,2023:07:17 02:24:39,96.2
1,2023:07:17 02:39:39,97.6
2,2023:07:17 02:39:39,132.0
3,2023:07:17 02:39:39,35.4
4,2023:07:17 02:39:39,35.8
5,2023:07:17 02:39:39,260.8
6,2023:07:17 02:39:39,70.6
7,2023:07:17 02:39:39,143.5
8,2023:07:17 02:39:39,141.2
9,2023:07:17 02:39:39,113.4
10,2023:07:17 02:39:39,103.4
1,2023:07:17 02:54:39,34.0
2,2023:07:17 02:54:39,333.7
3,2023:07:17 02:54:39,100.8
4,2023:07:17 02:54:39,59.8
5,2023:07:17 02:54:39,74.5
6,2023:07:17 02:54:39,104.3
7,2023:07:17 02:54:39,126.7
8,2023:07:17 02:54:39,199.5
9,2023:07:17 02:54:39,329.6
10,2023:07:17 02:54:39,154.3
1,2023:07:17 03:09:39,147.8
2,2023:07:17 03:09:39,112.8
3,2023:07:17 03:09:39,294.7
4,2023:07:17 03:09:39,100.1
5,2023:07:17 03:09:39,372.9
6,2023:07:17 03:09:39,63.8
7,2023:07:17 03:09:39,103.3
8,2023:07:17 03:09:39,135.8
9,2023:07:17 03:09:39,49.4
10,2023:07:17 03:09:39,130.3
1,2023:07:17 03:24:39,89.2
2,2023:07:17 03:24:39,13.5
3,2023:07:17 03:24:39,82.2
4,2023:07:17 03:24:39,60.2
5,2023:07:17 03:24:39,101.9
6,2023:07:17 03:24:39,191.9
7,2023:07:17 03:24:39,65.2
8,2023:07:17 03:24:39,79.4
9,2023:07:17 03:24:39,63.9
10,2023:07:17 03:24:39,121.9
1,2023:07:17 03:39:39,58.6
2,2023:07:17 03:39:39,117.9
3,2023:07:17 03:39:39,134.7
4,2023:07:17 03:39:39,64.3
5,2023:07:17 03:39:39,260.5
6,2023:07:17 03:39:39,237.2
7,2023:07:17 03:39:39,127.7
8,2023:07:17 03:39:39,340.5
9,2023:07:17 03:39:39,144.5
10,2023:07:17 03:39:39,136.1
1,2023:07:17 03:54:39,20.2
2,2023:07:17 03:54:39,34.0
3,2023:07:17 03:54:39,93.1
4,2023:07:17 03:54:39,261.7
5,2023:07:17 03:54:39,128.8
6,2023:07:17 03:54:39,113.1
7,2023:07:17 03:54:39,84.3
8,2023:07:17 03:54:39,88.9
9,2023:07:17 03:54:39,182.1
10,2023:07:17 03:54:39,56.7
1,2023:07:17 04:09:39,140.6
2,2023:07:17 04:09:39,66.7
3,2023:07:17 04:09:39,385.9
4,2023:07:17 04:09:39,15.7
5,2023:07:17 04:09:39,469.3
6,2023:07:17 04:09:39,28.4
7,2023:07:17 04:09:39,335.1
8,2023:07:17 04:09:39,6.2
9,2023:07:17 04:09:39,96.0
10,2023:07:17 04:09:39,450.6
1,2023:07:17 04:24:39,85.6
2,2023:07:17 04:24:39,89.1
3,2023:07:17 04:24:39,163.5
4,2023:07:17 04:24:39,136.4
5,2023:07:17 04:24:39,210.4
6,2023:07:17 04:24:39,59.8
7,2023:07:17 04:24:39,113.3
8,2023:07:17 04:24:39,73.8
9,2023:07:17 04:24:39,336.8
10,2023:07:17 04:24:39,55.9
1,2023:07:17 04:39:39,104.3
2,2023:07:17 04:39:39,112.9
3,2023:07:17 04:39:39,56.6
4,2023:07:17 04:39:39,130.0
5,2023:07:17 04:39:39,149.7
6,2023:07:17 04:39:39,507.1
7,2023:07:17 04:39:39,67.1
8,2023:07:17 04:39:39,137.4
9,2023:07:17 04:39:39,119.2
10,2023:07:17 04:39:39,348.7
1,2023:07:17 04:54:39,119.9
2,2023:07:17 04:54:39,66.9
3,2023:07:17 04:54:39,59.2
4,2023:07:17 04:54:39,140.3
5,2023:07:17 04:54:39,127.3
6,2023:07:17 04:54:39,82.7
7,2023:07:17 04:54:39,136.4
8,2023:07:17 04:54:39,69.2
9,2023:07:17 04:54:39,273.3
10,2023:07:17 04:54:39,121.7
1,2023:07:17 05:09:39,190.6
2,2023:07:17 05:09:39,35.2
3,2023:07:17 05:09:39,38.9
4,2023:07:17 05:09:39,28.4
5,2023:07:17 05:09:39,140.0
6,2023:07:17 05:09:39,25.8
7,2023:07:17 05:09:39,102.4
8,2023:07:17 05:09:39,143.8
9,2023:07:17 05:09:39,118.7
10,2023:07:17 05:09:39,76.8
1,2023:07:17 05:24:39,130.4
2,2023:07:17 05:24:39,70.3
3,2023:07:17 05:24:39,133.4
4,2023:07:17 05:24:39,128.0
5,2023:07:17 05:24:39,149.5
6,2023:07:17 05:24:39,296.2
7,2023:07:17 05:24:39,59.8
8,2023:07:17 05:24:39,93.2
9,2023:07:17 05:24:39,59.1
10,2023:07:17 05:24:39,138.1
1,2023:07:17 05:39:39,103.7
2,2023:07:17 05:39:39,58.5
3,2023:07:17 05:39:39,155.9
4,2023:07:17 05:39:39,95.2
5,2023:07:17 05:39:39,98.6
6,2023:07:17 05:39:39,113.0
7,2023:07:17 05:39:39,28.1
8,2023:07:17 05:39:39,76.9
9,2023:07:17 05:39:39,201.7
10,2023:07:17 05:39:39,100.7
1,2023:07:17 05:54:39,256.3
2,2023:07:17 05:54:39,100.8
3,2023:07:17 05:54:39,125.3
4,2023:07:17 05:54:39,239.2
5,2023:07:17 05:54:39,157.0
6,2023:07:17 05:54:39,149.9
7,2023:07:17 05:54:39,85.6
8,2023:07:17 05:54:39,113.9
9,2023:07:17 05:54:39,126.8
10,2023:07:17 05:54:39,151.3
1,2023:07:17 06:09:39,15.3
2,2023:07:17 06:09:39,150.2
3,2023:07:17 06:09:39,132.1
4,2023:07:17 06:09:39,244.7
5,2023:07:17 06:09:39,100.5
6,2023:07:17 06:09:39,149.4
7,2023:07:17 06:09:39,227.4
8,2023:07:17 06:09:39,543.2
9,2023:07:17 06:09:39,136.3
10,2023:07:17 06:09:39,123.9
1,2023:07:17 06:24:39,127.0
2,2023:07:17 06:24:39,140.5
3,2023:07:17 06:24:39,139.5
4,2023:07:17 06:24:39,61.3
5,2023:07:17 06:24:39,133.9
6,2023:07:17 06:24:39,234.0
7,2023:07:17 06:24:39,226.7
8,2023:07:17 06:24:39,112.2
9,2023:07:17 06:24:39,146.6
10,2023:07:17 06:24:39,67.7
1,2023:07:17 06:39:39,68.9
2,2023:07:17 06:39:39,88.2
3,2023:07:17 06:39:39,111.9
4,2023:07:17 06:39:39,94.7
5,2023:07:17 06:39:39,130.8
6,2023:07:17 06:39:39,13.9
7,2023:07:17 06:39:39,98.6
8,2023:07:17 06:39:39,106.0
9,2023:07:17 06:39:39,220.4
10,2023:07:17 06:39:39,123.8
1,2023:07:17 06:54:39,101.6
2,2023:07:17 06:54:39,148.9
3,2023:07:17 06:54:39,126.7
4,2023:07:17 06:54:39,138.0
5,2023:07:17 06:54:39,23.3
6,2023:07:17 06:54:39,149.2
7,2023:07:17 06:54:39,117.8
8,2023:07:17 06:54:39,141.6
9,2023:07:17 06:54:39,90.5
10,2023:07:17 06:54:39,81.6
1,2023:07:17 07:09:39,76.4
2,2023:07:17 07:09:39,335.6
3,2023:07:17 07:09:39,127.2
4,2023:07:17 07:09:39,61.2
5,2023:07:17 07:09:39,310.4
6,2023:07:17 07:09:39,150.1
7,2023:07:17 07:09:39,72.7
8,2023:07:17 07:09:39,91.8
9,2023:07:17 07:09:39,58.1
10,2023:07:17 07:09:39,80.1
1,2023:07:17 07:24:39,90.2
2,2023:07:17 07:24:39,85.1
3,2023:07:17 07:24:39,92.6
4,2023:07:17 07:24:39,201.2
5,2023:07:17 07:24:39,62.5
6,2023:07:17 07:24:39,83.5
7,2023:07:17 07:24:39,26.9
8,2023:07:17 07:24:39,68.8
9,2023:07:17 07:24:39,87.3
10,2023:07:17 07:24:39,29.0
1,2023:07:17 07:39:39,26.0
2,2023:07:17 07:39:39,192.8
3,2023:07:17 07:39:39,139.2
4,2023:07:17 07:39:39,80.7
5,2023:07:17 07:39:39,327.7
6,2023:07:17 07:39:39,28.6
7,2023:07:17 07:39:39,65.0
8,2023:07:17 07:39:39,119.9
9,2023:07:17 07:39:39,83.1
10,2023:07:17 07:39:39,67.3
1,2023:07:17 07:54:39,88.8
2,2023:07:17 07:54:39,119.6
3,2023:07:17 07:54:39,30.3
4,2023:07:17 07:54:39,97.4
5,2023:07:17 07:54:39,176.5
6,2023:07:17 07:54:39,115.4
7,2023:07:17 07:54:39,80.9
8,2023:07:17 07:54:39,121.0
9,2023:07:17 07:54:39,100.2
10,2023:07:17 07:54:39,59.1
1,2023:07:17 08:09:39,109.6
2,2023:07:17 08:09:39,99.5
3,2023:07:17 08:09:39,68.9
4,2023:07:17 08:09:39,34.2
5,2023:07:17 08:09:39,18.5
6,2023:07:17 08:09:39,42.5
7,2023:07:17 08:09:39,9.7
8,2023:07:17 08:09:39,138.9
9,2023:07:17 08:09:39,119.6
10,2023:07:17 08:09:39,89.1
1,2023:07:17 08:24:39,135.3
2,2023:07:17 08:24:39,23.3
3,2023:07:17 08:24:39,141.2
4,2023:07:17 08:24:39,100.0
5,2023:07:17 08:24:39,48.1
6,2023:07:17 08:24:39,58.8
7,2023:07:17 08:24:39,434.9
8,2023:07:17 08:24:39,24.9
9,2023:07:17 08:24:39,80.1
10,2023:07:17 08:24:39,78.0
1,2023:07:17 08:39:39,99.4
2,2023:07:17 08:39:39,233.8
3,2023:07:17 08:39:39,133.5
4,2023:07:17 08:39:39,198.6
5,2023:07:17 08:39:39,240.8
6,2023:07:17 08:39:39,67.6
7,2023:07:17 08:39:39,130.0
8,2023:07:17 08:39:39,129.0
9,2023:07:17 08:39:39,94.7
10,2023:07:17 08:39:39,125.3
1,2023:07:17 08:54:39,88.3
2,2023:07:17 08:54:39,118.4
3,2023:07:17 08:54:39,108.8
4,2023:07:17 08:54:39,144.7
5,2023:07:17 08:54:39,88.5
6,2023:07:17 08:54:39,12.1
7,2023:07:17 08:54:39,16.6
8,2023:07:17 08:54:39,375.6
9,2023:07:17 08:54:39,106.5
10,2023:07:17 08:54:39,57.9
1,2023:07:17 09:09:39,123.9
2,2023:07:17 09:09:39,26.9
3,2023:07:17 09:09:39,327.4
4,2023:07:17 09:09:39,24.3
5,2023:07:17 09:09:39,86.8
6,2023:07:17 09:09:39,220.6
7,2023:07:17 09:09:39,475.7
8,2023:07:17 09:09:39,20.7
9,2023:07:17 09:09:39,98.7
10,2023:07:17 09:09:39,90.5
1,2023:07:17 09:24:39,112.5
2,2023:07:17 09:24:39,308.3
3,2023:07:17 09:24:39,225.6
4,2023:07:17 09:24:39,106.4
5,2023:07:17 09:24:39,96.4
6,2023:07:17 09:24:39,37.7
7,2023:07:17 09:24:39,22.8
8,2023:07:17 09:24:39,378.4
9,2023:07:17 09:24:39,113.4
10,2023:07:17 09:24:39,72.0
1,2023:07:17 09:39:39,122.0
2,2023:07:17 09:39:39,138.7
3,2023:07:17 09:39:39,104.5
4,2023:07:17 09:39:39,60.0
5,2023:07:17 09:39:39,80.1
6,2023:07:17 09:39:39,135.6
7,2023:07:17 09:39:39,114.7
8,2023:07:17 09:39:39,9.1
9,2023:07:17 09:39:39,32.3
10,2023:07:17 09:39:39,73.3
1,2023:07:17 09:54:39,129.0
2,2023:07:17 09:54:39,91.9
3,2023:07:17 09:54:39,285.6
4,2023:07:17 09:54:39,142.4
5,2023:07:17 09:54:39,306.3
6,2023:07:17 09:54:39,149.4
7,2023:07:17 09:54:39,109.5
8,2023:07:17 09:54:39,105.2
9,2023:07:17 09:54:39,125.8
10,2023:07:17 09:54:39,66.8
1,2023:07:17 10:09:39,116.3
2,2023:07:17 10:09:39,116.5
3,2023:07:17 10:09:39,143.2
4,2023:07:17 10:09:39,81.0
5,2023:07:17 10:09:39,63.7
6,2023:07:17 10:09:39,140.8
7,2023:07:17 10:09:39,468.4
8,2023:07:17 10:09:39,68.1
9,2023:07:17 10:09:39,164.2
10,2023:07:17 10:09:39,123.0
1,2023:07:17 10:24:39,346.9
2,2023:07:17 10:24:39,60.1
3,2023:07:17 10:24:39,19.7
4,2023:07:17 10:24:39,61.2
5,2023:07:17 10:24:39,121.2
6,2023:07:17 10:24:39,123.4
7,2023:07:17 10:24:39,103.7
8,2023:07:17 10:24:39,300.5
9,2023:07:17 10:24:39,135.7
10,2023:07:17 10:24:39,79.5
1,2023:07:17 10:39:39,122.2
2,2023:07:17 10:39:39,61.5
3,2023:07:17 10:39:39,176.5
4,2023:07:17 10:39:39,59.9
5,2023:07:17 10:39:39,74.4
6,2023:07:17 10:39:39,25.7
7,2023:07:17 10:39:39,276.9
8,2023:07:17 10:39:39,125.1
9,2023:07:17 10:39:39,102.1
10,2023:07:17 10:39:39,109.7
1,2023:07:17 10:54:39,181.4
2,2023:07:17 10:54:39,76.3
3,2023:07:17 10:54:39,121.2
4,2023:07:17 10:54:39,71.8
5,2023:07:17 10:54:39,58.5
6,2023:07:17 10:54:39,109.2
7,2023:07:17 10:54:39,288.0
8,2023:07:17 10:54:39,346.9
9,2023:07:17 10:54:39,67.6
10,2023:07:17 10:54:39,71.9
1,2023:07:17 11:09:39,139.0
2,2023:07:17 11:09:39,214.1
3,2023:07:17 11:09:39,338.5
4,2023:07:17 11:09:39,144.3
5,2023:07:17 11:09:39,129.4
6,2023:07:17 11:09:39,300.9
7,2023:07:17 11:09:39,334.5
8,2023:07:17 11:09:39,130.7
9,2023:07:17 11:09:39,25.6
10,2023:07:17 11:09:39,312.8
1,2023:07:17 11:24:39,476.9
2,2023:07:17 11:24:39,38.0
3,2023:07:17 11:24:39,99.2
4,2023:07:17 11:24:39,144.6
5,2023:07:17 11:24:39,100.8
6,2023:07:17 11:24:39,385.9
7,2023:07:17 11:24:39,396.9
8,2023:07:17 11:24:39,131.6
9,2023:07:17 11:24:39,135.4
10,2023:07:17 11:24:39,34.1
1,2023:07:17 11:39:39,85.9
2,2023:07:17 11:39:39,58.6
3,2023:07:17 11:39:39,141.1
4,2023:07:17 11:39:39,111.9
5,2023:07:17 11:39:39,185.3
6,2023:07:17 11:39:39,114.0
7,2023:07:17 11:39:39,70.7
8,2023:07:17 11:39:39,90.9
9,2023:07:17 11:39:39,102.5
10,2023:07:17 11:39:39,348.1
1,2023:07:17 11:54:39,493.8
2,2023:07:17 11:54:39,89.4
3,2023:07:17 11:54:39,339.4
4,2023:07:17 11:54:39,93.6
5,2023:07:17 11:54:39,110.3
6,2023:07:17 11:54:39,316.6
7,2023:07:17 11:54:39,102.7
8,2023:07:17 11:54:39,190.3
9,2023:07:17 11:54:39,267.8
10,2023:07:17 11:54:39,163.6
1,2023:07:17 12:09:39,122.2
2,2023:07:17 12:09:39,90.5
3,2023:07:17 12:09:39,147.7
4,2023:07:17 12:09:39,92.2
5,2023:07:17 12:09:39,78.4
6,2023:07:17 12:09:39,56.0
7,2023:07:17 12:09:39,70.8
8,2023:07:17 12:09:39,426.3
9,2023:07:17 12:09:39,17.5
10,2023:07:17 12:09:39,134.5
1,2023:07:17 12:24:39,140.6
2,2023:07:17 12:24:39,30.3
3,2023:07:17 12:24:39,150.2
4,2023:07:17 12:24:39,148.7
5,2023:07:17 12:24:39,23.8
6,2023:07:17 12:24:39,77.1
7,2023:07:17 12:24:39,110.8
8,2023:07:17 12:24:39,103.8
9,2023:07:17 12:24:39,127.4
10,2023:07:17 12:24:39,81.2
1,2023:07:17 12:39:39,36.0
2,2023:07:17 12:39:39,71.4
3,2023:07:17 12:39:39,136.8
4,2023:07:17 12:39:39,16.1
5,2023:07:17 12:39:39,129.2
6,2023:07:17 12:39:39,145.6
7,2023:07:17 12:39:39,101.8
8,2023:07:17 12:39:39,76.6
9,2023:07:17 12:39:39,278.0
10,2023:07:17 12:39:39,85.7
1,2023:07:17 12:54:39,110.5
2,2023:07:17 12:54:39,141.3
3,2023:07:17 12:54:39,68.1
4,2023:07:17 12:54:39,512.0
5,2023:07:17 12:54:39,84.2
6,2023:07:17 12:54:39,14.3
7,2023:07:17 12:54:39,138.6
8,2023:07:17 12:54:39,15.9
9,2023:07:17 12:54:39,30.9
10,2023:07:17 12:54:39,143.8
1,2023:07:17 13:09:39,311.5
2,2023:07:17 13:09:39,24.8
3,2023:07:17 13:09:39,150.3
4,2023:07:17 13:09:39,75.1
5,2023:07:17 13:09:39,136.2
6,2023:07:17 13:09:39,91.3
7,2023:07:17 13:09:39,67.1
8,2023:07:17 13:09:39,120.5
9,2023:07:17 13:09:39,538.2
10,2023:07:17 13:09:39,301.1
1,2023:07:17 13:24:39,201.0
2,2023:07:17 13:24:39,68.1
3,2023:07:17 13:24:39,140.6
4,2023:07:17 13:24:39,143.0
5,2023:07:17 13:24:39,538.9
6,2023:07:17 13:24:39,113.1
7,2023:07:17 13:24:39,121.4
8,2023:07:17 13:24:39,88.9
9,2023:07:17 13:24:39,331.5
10,2023:07:17 13:24:39,136.3
1,2023:07:17 13:39:39,105.2
2,2023:07:17 13:39:39,141.0
3,2023:07:17 13:39:39,65.6
4,2023:07:17 13:39:39,474.9
5,2023:07:17 13:39:39,241.4
6,2023:07:17 13:39:39,106.6
7,2023:07:17 13:39:39,118.3
8,2023:07:17 13:39:39,439.7
9,2023:07:17 13:39:39,61.8
10,2023:07:17 13:39:39,58.5
1,2023:07:17 13:54:39,130.9
2,2023:07:17 13:54:39,89.0
3,2023:07:17 13:54:39,141.4
4,2023:07:17 13:54:39,168.7
5,2023:07:17 13:54:39,76.9
6,2023:07:17 13:54:39,138.9
7,2023:07:17 13:54:39,111.4
8,2023:07:17 13:54:39,107.0
9,2023:07:17 13:54:39,139.4
10,2023:07:17 13:54:39,70.3
1,2023:07:17 14:09:39,108.9
2,2023:07:17 14:09:39,135.2
3,2023:07:17 14:09:39,91.7
4,2023:07:17 14:09:39,211.2
5,2023:07:17 14:09:39,123.0
6,2023:07:17 14:09:39,143.5
7,2023:07:17 14:09:39,148.4
8,2023:07:17 14:09:39,123.4
9,2023:07:17 14:09:39,116.5
10,2023:07:17 14:09:39,67.4
1,2023:07:17 14:24:39,18.9
2,2023:07:17 14:24:39,93.9
3,2023:07:17 14:24:39,41.4
4,2023:07:17 14:24:39,118.1
5,2023:07:17 14:24:39,30.1
6,2023:07:17 14:24:39,278.0
7,2023:07:17 14:24:39,212.1
8,2023:07:17 14:24:39,69.7
9,2023:07:17 14:24:39,69.5
10,2023:07:17 14:24:39,95.5
1,2023:07:17 14:39:39,29.2
2,2023:07:17 14:39:39,104.4
